event_id,account_id,home_city,timestamp,agent_id,agent_recent_swap_count,distance_from_home_km,device_changed,hours_to_activation,txn_attempts_1h,txn_value_1h_naira,hour_of_day,ground_truth_fraud
7125,ACC-107125,Abuja,2026-08-30T07:06:45.396Z,AG-1001,3,0.5,1,0,0,26660,14,0
7126,ACC-107126,Port Harcourt,2026-07-19T07:06:45.396Z,AG-1026,1,0,0,34.84,2,0,9,0
7127,ACC-107127,Port Harcourt,2026-07-09T07:06:45.396Z,AG-1006,2,12.3,1,0,0,0,11,0
7128,ACC-107128,Kano,2026-08-17T07:06:45.396Z,AG-1005,0,0,0,22.07,1,0,6,0
7129,ACC-107129,Ibadan,2026-06-23T07:06:45.396Z,AG-1033,2,0,0,3.26,0,0,11,0
7130,ACC-107130,Lagos,2026-06-27T07:06:45.396Z,AG-1029,0,21.1,1,35.16,1,0,9,0
7131,ACC-107131,Ibadan,2026-08-31T07:06:45.396Z,AG-1033,3,0,1,10.62,0,0,18,0
7132,ACC-107132,Ibadan,2026-08-07T07:06:45.396Z,AG-1011,0,26.7,1,20.78,0,0,12,0
7133,ACC-107133,Kano,2026-07-04T07:06:45.396Z,AG-1030,0,31.5,1,7.26,0,0,7,0
7134,ACC-107134,Port Harcourt,2026-06-27T07:06:45.396Z,AG-1024,0,5.1,0,18.31,0,0,16,0
7135,ACC-107135,Lagos,2026-08-28T07:06:45.396Z,AG-1036,0,21.1,1,0,1,0,6,0
7136,ACC-107136,Ibadan,2026-08-19T07:06:45.396Z,AG-1022,2,0,0,31.35,1,0,17,0
7137,ACC-107137,Lagos,2026-07-28T07:06:45.396Z,AG-1037,4,22.9,0,19.07,0,4646,21,0
7138,ACC-107138,Lagos,2026-07-27T07:06:45.396Z,AG-1031,5,5.7,0,18.05,1,0,10,0
7139,ACC-107139,Kano,2026-06-26T07:06:45.396Z,AG-1016,4,435.6,1,0.75,2,270890,1,1
7140,ACC-107140,Abuja,2026-08-18T07:06:45.396Z,AG-1037,0,11.9,0,10.96,0,0,8,0
7141,ACC-107141,Port Harcourt,2026-08-05T07:06:45.396Z,AG-1032,3,11.4,1,9.9,2,10535,7,0
7142,ACC-107142,Abuja,2026-06-12T07:06:45.396Z,AG-1000,3,42.6,0,20.57,0,0,8,0
7143,ACC-107143,Lagos,2026-07-25T07:06:45.396Z,AG-1014,0,72.2,0,0,2,0,7,0
7144,ACC-107144,Kano,2026-08-16T07:06:45.396Z,AG-1022,2,0,0,13.37,1,0,7,0
7145,ACC-107145,Kano,2026-07-08T07:06:45.396Z,AG-1021,2,11.4,1,14.52,2,7957,19,0
7146,ACC-107146,Lagos,2026-08-29T07:06:45.396Z,AG-1036,2,35.3,0,2.22,2,21332,14,0
7147,ACC-107147,Port Harcourt,2026-07-04T07:06:45.396Z,AG-1020,2,13.9,1,12.47,1,0,14,0
7148,ACC-107148,Port Harcourt,2026-07-27T07:06:45.396Z,AG-1018,3,0,0,13.65,1,14948,13,0
7149,ACC-107149,Abuja,2026-09-01T07:06:45.396Z,AG-1011,0,0,0,2.4,0,0,11,0
7150,ACC-107150,Port Harcourt,2026-07-27T07:06:45.396Z,AG-1020,0,241.3,1,1.82,5,76755,13,1
7151,ACC-107151,Kano,2026-07-04T07:06:45.396Z,AG-1009,2,33.5,0,23.77,1,21005,7,0
7152,ACC-107152,Lagos,2026-06-12T07:06:45.396Z,AG-1037,2,0,0,8.8,0,0,18,0
7153,ACC-107153,Abuja,2026-07-05T07:06:45.396Z,AG-1010,3,11.7,0,17.59,0,0,6,0
7154,ACC-107154,Kano,2026-07-12T07:06:45.396Z,AG-1008,1,72.6,0,15.11,0,0,14,0
7155,ACC-107155,Lagos,2026-06-07T07:06:45.396Z,AG-1006,3,0.7,0,21.01,1,4422,9,0
7156,ACC-107156,Lagos,2026-06-20T07:06:45.396Z,AG-1022,0,42.6,1,6.99,2,0,17,0
7157,ACC-107157,Abuja,2026-08-25T07:06:45.396Z,AG-1006,0,21.2,0,18.17,2,0,17,0
7158,ACC-107158,Lagos,2026-08-10T07:06:45.396Z,AG-1002,2,0,0,6.59,1,12661,6,0
7159,ACC-107159,Abuja,2026-07-01T07:06:45.396Z,AG-1037,7,0,0,0,5,203753,2,1
7160,ACC-107160,Abuja,2026-06-19T07:06:45.396Z,AG-1035,1,17.2,0,8.25,2,0,16,0
7161,ACC-107161,Abuja,2026-08-24T07:06:45.396Z,AG-1030,3,13.9,1,18.53,0,0,6,0
7162,ACC-107162,Abuja,2026-07-10T07:06:45.396Z,AG-1024,3,24,0,5.91,2,24260,15,0
7163,ACC-107163,Abuja,2026-08-13T07:06:45.396Z,AG-1024,4,215.3,1,0,3,170220,1,1
7164,ACC-107164,Port Harcourt,2026-08-28T07:06:45.396Z,AG-1034,3,16.9,0,19.95,1,0,19,0
7165,ACC-107165,Port Harcourt,2026-08-18T07:06:45.396Z,AG-1003,1,0.4,1,3.31,1,0,10,0
7166,ACC-107166,Lagos,2026-07-12T07:06:45.396Z,AG-1037,3,20.8,0,6.21,2,22881,6,0
7167,ACC-107167,Port Harcourt,2026-07-16T07:06:45.396Z,AG-1011,0,86.1,1,12.55,1,0,20,0
7168,ACC-107168,Ibadan,2026-08-03T07:06:45.396Z,AG-1010,0,3.3,0,21.22,2,14108,17,0
7169,ACC-107169,Abuja,2026-06-30T07:06:45.396Z,AG-1032,0,0,1,23.99,0,0,20,0
7170,ACC-107170,Kano,2026-06-28T07:06:45.396Z,AG-1032,3,245.9,1,0.2,4,558633,15,1
7171,ACC-107171,Port Harcourt,2026-07-27T07:06:45.396Z,AG-1038,3,37.7,0,17.23,0,0,19,0
7172,ACC-107172,Abuja,2026-07-31T07:06:45.396Z,AG-1038,1,17.8,0,26.6,2,0,19,0
7173,ACC-107173,Lagos,2026-06-17T07:06:45.396Z,AG-1037,2,33.4,0,25.95,0,0,15,0
7174,ACC-107174,Abuja,2026-08-19T07:06:45.396Z,AG-1023,3,0,0,20.04,0,0,7,0
7175,ACC-107175,Kano,2026-07-10T07:06:45.396Z,AG-1017,0,22.6,1,13.38,0,0,7,0
7176,ACC-107176,Port Harcourt,2026-08-05T07:06:45.396Z,AG-1039,3,15.3,0,17.65,0,0,20,0
7177,ACC-107177,Ibadan,2026-07-17T07:06:45.396Z,AG-1014,0,21.4,0,4.4,0,0,12,0
7178,ACC-107178,Kano,2026-08-02T07:06:45.396Z,AG-1025,1,0,1,5.65,1,0,18,0
7179,ACC-107179,Kano,2026-06-08T07:06:45.396Z,AG-1000,1,57.2,0,10.03,2,0,13,0
7180,ACC-107180,Abuja,2026-08-13T07:06:45.396Z,AG-1011,3,0,0,9.07,1,0,17,0
7181,ACC-107181,Lagos,2026-08-05T07:06:45.396Z,AG-1036,0,0.9,1,12.44,1,0,14,0
7182,ACC-107182,Lagos,2026-07-02T07:06:45.396Z,AG-1018,1,32.5,0,16.16,0,0,12,0
7183,ACC-107183,Port Harcourt,2026-06-12T07:06:45.396Z,AG-1004,1,19.6,0,20.94,2,0,14,0
7184,ACC-107184,Abuja,2026-08-24T07:06:45.396Z,AG-1007,2,15,1,1.91,1,0,7,0
7185,ACC-107185,Lagos,2026-08-17T07:06:45.396Z,AG-1020,3,27.2,1,0,0,0,6,0
7186,ACC-107186,Ibadan,2026-08-09T07:06:45.396Z,AG-1024,2,38.9,0,14.36,1,0,21,0
7187,ACC-107187,Abuja,2026-08-16T07:06:45.396Z,AG-1032,3,37.4,1,9.81,0,0,17,0
7188,ACC-107188,Kano,2026-07-22T07:06:45.396Z,AG-1036,4,0,0,13.34,0,0,9,0
7189,ACC-107189,Port Harcourt,2026-07-22T07:06:45.396Z,AG-1037,0,35.9,0,7.75,1,0,13,0
7190,ACC-107190,Port Harcourt,2026-07-02T07:06:45.396Z,AG-1037,0,8.4,0,16.72,0,0,7,0
7191,ACC-107191,Port Harcourt,2026-06-15T07:06:45.396Z,AG-1019,1,30.1,0,23.88,1,0,10,0
7192,ACC-107192,Port Harcourt,2026-07-26T07:06:45.396Z,AG-1013,3,12.4,1,17.97,1,2874,22,0
7193,ACC-107193,Lagos,2026-07-21T07:06:45.396Z,AG-1029,0,46.2,0,10.46,1,0,14,0
7194,ACC-107194,Ibadan,2026-07-04T07:06:45.396Z,AG-1027,2,64.3,0,6.76,0,0,22,0
7195,ACC-107195,Kano,2026-08-10T07:06:45.396Z,AG-1027,0,31.5,1,27.21,1,0,7,0
7196,ACC-107196,Lagos,2026-06-25T07:06:45.396Z,AG-1034,0,0,0,21.52,1,0,22,0
7197,ACC-107197,Lagos,2026-06-23T07:06:45.396Z,AG-1001,0,4.3,0,17.21,2,0,6,0
7198,ACC-107198,Lagos,2026-06-29T07:06:45.396Z,AG-1031,0,16.1,1,0,2,0,18,0
7199,ACC-107199,Lagos,2026-07-02T07:06:45.396Z,AG-1021,3,12,0,19.66,0,0,16,0
7200,ACC-107200,Port Harcourt,2026-07-02T07:06:45.396Z,AG-1008,0,25.3,0,9.78,0,0,19,0
7201,ACC-107201,Port Harcourt,2026-08-13T07:06:45.396Z,AG-1018,2,47.6,0,4.53,1,0,12,0
7202,ACC-107202,Lagos,2026-07-31T07:06:45.396Z,AG-1024,0,36.4,1,14.74,1,0,19,0
7203,ACC-107203,Kano,2026-07-18T07:06:45.396Z,AG-1022,0,63.8,1,15.99,0,0,13,0
7204,ACC-107204,Ibadan,2026-07-10T07:06:45.396Z,AG-1016,1,51.6,0,17.3,2,0,7,0
7205,ACC-107205,Port Harcourt,2026-06-13T07:06:45.396Z,AG-1006,0,82.3,0,17.18,1,0,12,0
7206,ACC-107206,Lagos,2026-06-23T07:06:45.396Z,AG-1003,0,0,0,17.57,3,8688,13,0
7207,ACC-107207,Abuja,2026-07-03T07:06:45.396Z,AG-1017,2,24.9,0,11.24,1,0,13,0
7208,ACC-107208,Ibadan,2026-07-18T07:06:45.396Z,AG-1002,10,191.6,1,0.26,6,192242,10,1
7209,ACC-107209,Abuja,2026-07-25T07:06:45.396Z,AG-1034,0,1.5,1,29.14,2,0,16,0
7210,ACC-107210,Abuja,2026-08-23T07:06:45.396Z,AG-1026,4,0,1,6.62,0,0,13,0
7211,ACC-107211,Ibadan,2026-06-24T07:06:45.396Z,AG-1007,4,6,0,4.73,0,5647,20,0
7212,ACC-107212,Kano,2026-08-12T07:06:45.396Z,AG-1025,0,0,0,0.19,0,13039,11,0
7213,ACC-107213,Lagos,2026-08-11T07:06:45.397Z,AG-1008,2,67.5,1,0,0,0,21,0
7214,ACC-107214,Port Harcourt,2026-07-16T07:06:45.397Z,AG-1001,1,1.6,0,17.76,1,0,18,0
7215,ACC-107215,Kano,2026-07-29T07:06:45.397Z,AG-1038,0,536.5,1,1.89,2,67862,1,1
7216,ACC-107216,Abuja,2026-07-25T07:06:45.397Z,AG-1031,2,24.5,0,17.89,0,0,19,0
7217,ACC-107217,Port Harcourt,2026-07-24T07:06:45.397Z,AG-1011,3,0,0,1.31,0,12301,20,0
7218,ACC-107218,Ibadan,2026-06-12T07:06:45.397Z,AG-1012,0,10,0,3.25,2,0,8,0
7219,ACC-107219,Abuja,2026-07-09T07:06:45.397Z,AG-1020,3,40.1,1,0,2,8519,20,0
7220,ACC-107220,Abuja,2026-07-15T07:06:45.397Z,AG-1001,3,0,0,14.73,0,0,14,0
7221,ACC-107221,Port Harcourt,2026-06-16T07:06:45.397Z,AG-1016,1,26.3,1,16.99,1,0,14,0
7222,ACC-107222,Abuja,2026-06-08T07:06:45.397Z,AG-1008,2,36.2,0,29.31,0,0,15,0
7223,ACC-107223,Ibadan,2026-08-11T07:06:45.397Z,AG-1005,4,0,1,19.33,2,0,10,0
7224,ACC-107224,Abuja,2026-06-09T07:06:45.397Z,AG-1024,5,40.6,1,5.23,1,0,15,0
7225,ACC-107225,Lagos,2026-06-13T07:06:45.397Z,AG-1022,1,11.3,1,23.22,1,0,18,0
7226,ACC-107226,Kano,2026-06-27T07:06:45.397Z,AG-1016,3,5.2,0,28.95,1,0,10,0
7227,ACC-107227,Ibadan,2026-08-28T07:06:45.397Z,AG-1013,4,20.5,1,13.39,0,0,6,0
7228,ACC-107228,Kano,2026-07-06T07:06:45.397Z,AG-1000,1,12.4,1,18.32,1,0,18,0
7229,ACC-107229,Abuja,2026-09-04T07:06:45.397Z,AG-1013,2,52.9,0,15.4,0,0,11,0
7230,ACC-107230,Lagos,2026-08-19T07:06:45.397Z,AG-1035,1,71.3,1,8.83,3,11375,11,0
7231,ACC-107231,Lagos,2026-08-01T07:06:45.397Z,AG-1008,3,15.6,0,5.32,0,17867,16,0
7232,ACC-107232,Port Harcourt,2026-07-19T07:06:45.397Z,AG-1025,1,12.6,0,11.07,3,0,8,0
7233,ACC-107233,Abuja,2026-06-06T07:06:45.397Z,AG-1036,0,0,1,31,2,0,15,0
7234,ACC-107234,Abuja,2026-08-28T07:06:45.397Z,AG-1016,1,24,0,15.12,0,0,9,0
7235,ACC-107235,Lagos,2026-08-31T07:06:45.397Z,AG-1002,2,15.8,1,32.19,0,4276,7,0
7236,ACC-107236,Port Harcourt,2026-09-02T07:06:45.397Z,AG-1009,1,26.5,1,19.81,0,5622,15,0
7237,ACC-107237,Kano,2026-06-28T07:06:45.397Z,AG-1021,3,34.7,0,3.04,0,0,14,0
7238,ACC-107238,Ibadan,2026-07-20T07:06:45.397Z,AG-1018,3,328.1,1,0,1,272472,12,1
7239,ACC-107239,Abuja,2026-08-06T07:06:45.397Z,AG-1017,3,33.1,0,13.83,2,0,17,0
7240,ACC-107240,Ibadan,2026-08-16T07:06:45.397Z,AG-1004,3,0,1,5.83,1,0,14,0
7241,ACC-107241,Kano,2026-08-11T07:06:45.397Z,AG-1026,1,0,0,9.65,2,0,19,0
7242,ACC-107242,Ibadan,2026-08-04T07:06:45.397Z,AG-1028,1,2.2,0,19.16,1,0,11,0
7243,ACC-107243,Port Harcourt,2026-06-21T07:06:45.397Z,AG-1024,0,3,1,7.05,1,0,9,0
7244,ACC-107244,Lagos,2026-07-13T07:06:45.397Z,AG-1003,1,11.9,0,6.24,0,0,21,0
7245,ACC-107245,Ibadan,2026-08-21T07:06:45.397Z,AG-1030,4,0,1,28.91,0,0,14,0
7246,ACC-107246,Abuja,2026-08-09T07:06:45.397Z,AG-1023,4,0,0,22.5,2,0,15,0
7247,ACC-107247,Abuja,2026-07-04T07:06:45.397Z,AG-1007,2,63.2,0,8.31,1,0,9,0
7248,ACC-107248,Lagos,2026-06-17T07:06:45.397Z,AG-1039,3,4.1,1,16.14,2,0,10,0
7249,ACC-107249,Ibadan,2026-07-08T07:06:45.397Z,AG-1037,1,17.7,1,8.22,3,19220,21,0
7250,ACC-107250,Kano,2026-07-20T07:06:45.397Z,AG-1039,3,36.8,1,14.39,1,15873,8,0
7251,ACC-107251,Lagos,2026-06-27T07:06:45.397Z,AG-1011,1,9.2,0,2.1,0,0,17,0
7252,ACC-107252,Lagos,2026-06-18T07:06:45.397Z,AG-1016,1,0.6,0,23.54,1,0,6,0
7253,ACC-107253,Port Harcourt,2026-06-30T07:06:45.397Z,AG-1028,3,178,0,1.04,4,516562,7,1
7254,ACC-107254,Ibadan,2026-08-18T07:06:45.397Z,AG-1031,1,0,1,2.81,0,7920,19,0
7255,ACC-107255,Ibadan,2026-08-19T07:06:45.397Z,AG-1038,3,5.7,0,0,0,0,17,0
7256,ACC-107256,Kano,2026-08-08T07:06:45.397Z,AG-1022,1,13.2,0,0.44,1,0,19,0
7257,ACC-107257,Ibadan,2026-07-27T07:06:45.397Z,AG-1018,0,9.2,1,8.77,2,0,17,0
7258,ACC-107258,Abuja,2026-08-10T07:06:45.397Z,AG-1012,0,19.4,0,12.1,0,0,16,0
7259,ACC-107259,Ibadan,2026-07-06T07:06:45.397Z,AG-1036,4,12.2,0,25.93,0,0,10,0
7260,ACC-107260,Ibadan,2026-08-19T07:06:45.397Z,AG-1032,3,0,0,17.68,2,0,22,0
7261,ACC-107261,Ibadan,2026-06-28T07:06:45.397Z,AG-1004,1,33.1,1,10.02,0,0,14,0
7262,ACC-107262,Kano,2026-07-18T07:06:45.397Z,AG-1015,2,9.8,0,0.35,2,0,18,0
7263,ACC-107263,Port Harcourt,2026-07-02T07:06:45.397Z,AG-1019,2,30,1,7.29,2,5997,18,0
7264,ACC-107264,Port Harcourt,2026-08-14T07:06:45.397Z,AG-1039,4,0,0,21.48,0,0,9,0
7265,ACC-107265,Lagos,2026-08-17T07:06:45.397Z,AG-1036,2,0,0,1.23,2,0,13,0
7266,ACC-107266,Abuja,2026-08-07T07:06:45.397Z,AG-1010,0,40.9,1,0,1,0,6,0
7267,ACC-107267,Port Harcourt,2026-07-20T07:06:45.397Z,AG-1030,1,1.2,0,26.54,0,0,18,0
7268,ACC-107268,Lagos,2026-08-03T07:06:45.397Z,AG-1026,3,4.3,1,19.18,0,0,10,0
7269,ACC-107269,Port Harcourt,2026-06-19T07:06:45.397Z,AG-1033,2,37.5,1,17.21,0,0,22,0
7270,ACC-107270,Kano,2026-07-11T07:06:45.397Z,AG-1031,2,29.3,0,7.57,0,0,13,0
7271,ACC-107271,Kano,2026-07-26T07:06:45.397Z,AG-1007,0,0,0,10.08,3,0,15,0
7272,ACC-107272,Kano,2026-07-17T07:06:45.397Z,AG-1007,0,12.9,0,43.48,2,0,11,0
7273,ACC-107273,Kano,2026-07-29T07:06:45.397Z,AG-1002,2,0,1,10.98,1,0,6,0
7274,ACC-107274,Port Harcourt,2026-06-11T07:06:45.397Z,AG-1013,1,26.7,0,5.34,1,0,6,0
7275,ACC-107275,Kano,2026-07-16T07:06:45.397Z,AG-1034,0,0,0,21.33,1,0,14,0
7276,ACC-107276,Kano,2026-06-27T07:06:45.397Z,AG-1019,0,17.3,0,27.31,2,0,13,0
7277,ACC-107277,Abuja,2026-07-11T07:06:45.397Z,AG-1017,0,0,1,7,0,0,17,0
7278,ACC-107278,Kano,2026-08-24T07:06:45.397Z,AG-1029,0,17.2,0,0,0,0,16,0
7279,ACC-107279,Ibadan,2026-07-05T07:06:45.397Z,AG-1000,2,15.2,0,21.64,0,0,12,0
7280,ACC-107280,Port Harcourt,2026-07-05T07:06:45.397Z,AG-1033,2,0,0,23.92,3,6586,8,0
7281,ACC-107281,Ibadan,2026-06-28T07:06:45.397Z,AG-1003,4,0,1,26.58,1,0,10,0
7282,ACC-107282,Kano,2026-06-18T07:06:45.397Z,AG-1032,1,6.5,1,7.88,1,0,19,0
7283,ACC-107283,Lagos,2026-08-20T07:06:45.397Z,AG-1011,1,24.4,0,8.85,1,0,19,0
7284,ACC-107284,Abuja,2026-08-28T07:06:45.397Z,AG-1007,0,46.2,0,16.3,1,0,19,0
7285,ACC-107285,Lagos,2026-07-22T07:06:45.397Z,AG-1025,2,1.9,0,6.86,0,0,22,0
7286,ACC-107286,Kano,2026-08-15T07:06:45.397Z,AG-1023,7,184.5,1,1.13,2,92116,0,1
7287,ACC-107287,Ibadan,2026-08-25T07:06:45.397Z,AG-1004,2,50,1,27.6,1,0,21,0
7288,ACC-107288,Lagos,2026-07-19T07:06:45.397Z,AG-1013,0,3.6,0,0.8,1,0,6,0
7289,ACC-107289,Abuja,2026-07-10T07:06:45.397Z,AG-1039,2,28.8,1,24.37,1,0,12,0
7290,ACC-107290,Lagos,2026-08-20T07:06:45.397Z,AG-1022,1,23.4,0,11.31,1,0,12,0
7291,ACC-107291,Ibadan,2026-07-31T07:06:45.397Z,AG-1005,1,0,0,3.66,1,0,15,0
7292,ACC-107292,Port Harcourt,2026-08-21T07:06:45.397Z,AG-1030,3,37.6,0,15.77,0,0,15,0
7293,ACC-107293,Kano,2026-06-13T07:06:45.397Z,AG-1021,1,22.1,0,3.51,0,0,18,0
7294,ACC-107294,Ibadan,2026-07-10T07:06:45.397Z,AG-1021,5,0,1,24.13,0,0,14,0
7295,ACC-107295,Port Harcourt,2026-08-30T07:06:45.397Z,AG-1005,0,0,0,8.66,2,0,6,0
7296,ACC-107296,Kano,2026-08-08T07:06:45.397Z,AG-1034,4,6.2,0,2.03,0,0,21,0
7297,ACC-107297,Port Harcourt,2026-06-14T07:06:45.397Z,AG-1000,3,49.8,0,8.06,0,0,22,0
7298,ACC-107298,Ibadan,2026-08-16T07:06:45.397Z,AG-1015,0,19.2,0,9.13,1,0,8,0
7299,ACC-107299,Port Harcourt,2026-07-31T07:06:45.397Z,AG-1004,2,17.6,0,26.65,0,0,9,0
7300,ACC-107300,Port Harcourt,2026-06-07T07:06:45.397Z,AG-1004,4,49.5,1,9.37,0,0,15,0
7301,ACC-107301,Kano,2026-07-28T07:06:45.397Z,AG-1022,2,18.7,1,25.96,2,0,11,0
7302,ACC-107302,Kano,2026-09-03T07:06:45.397Z,AG-1012,0,54.2,0,14.66,2,15194,10,0
7303,ACC-107303,Port Harcourt,2026-07-14T07:06:45.397Z,AG-1039,0,0,1,19.34,0,0,20,0
7304,ACC-107304,Kano,2026-07-07T07:06:45.397Z,AG-1030,5,51.3,0,23.58,0,0,21,0
7305,ACC-107305,Kano,2026-08-18T07:06:45.397Z,AG-1023,3,0,0,14.37,2,0,7,0
7306,ACC-107306,Abuja,2026-07-03T07:06:45.397Z,AG-1031,2,44.8,0,9.85,1,0,8,0
7307,ACC-107307,Port Harcourt,2026-07-21T07:06:45.397Z,AG-1024,2,48.7,0,2.66,2,9348,14,0
7308,ACC-107308,Abuja,2026-08-30T07:06:45.397Z,AG-1013,4,281.9,0,0.87,6,307412,2,1
7309,ACC-107309,Kano,2026-07-03T07:06:45.397Z,AG-1035,0,148.2,1,1.5,6,460886,4,1
7310,ACC-107310,Abuja,2026-08-12T07:06:45.397Z,AG-1038,0,41.4,1,1.82,0,0,17,0
7311,ACC-107311,Abuja,2026-06-11T07:06:45.397Z,AG-1005,3,0,1,13.35,0,0,22,0
7312,ACC-107312,Ibadan,2026-07-30T07:06:45.397Z,AG-1010,1,97.6,0,19.8,0,0,21,0
7313,ACC-107313,Kano,2026-08-22T07:06:45.397Z,AG-1023,3,0,1,32.74,0,0,17,0
7314,ACC-107314,Ibadan,2026-08-05T07:06:45.397Z,AG-1006,3,16.6,0,7.83,0,0,19,0
7315,ACC-107315,Abuja,2026-08-16T07:06:45.397Z,AG-1028,2,0,1,0,0,0,11,0
7316,ACC-107316,Abuja,2026-08-25T07:06:45.397Z,AG-1020,2,36.4,0,23.61,1,8974,20,0
7317,ACC-107317,Abuja,2026-06-20T07:06:45.397Z,AG-1007,0,37.1,0,0,0,0,6,0
7318,ACC-107318,Kano,2026-08-28T07:06:45.397Z,AG-1037,1,0,1,21.71,0,0,6,0
7319,ACC-107319,Lagos,2026-06-08T07:06:45.397Z,AG-1023,0,24.4,0,8.59,2,9402,18,0
7320,ACC-107320,Port Harcourt,2026-06-26T07:06:45.397Z,AG-1039,2,420,1,0.51,6,486627,23,1
7321,ACC-107321,Port Harcourt,2026-07-16T07:06:45.397Z,AG-1014,3,37.6,0,24.85,0,0,19,0
7322,ACC-107322,Ibadan,2026-08-19T07:06:45.397Z,AG-1008,2,48.4,0,14.38,0,0,21,0
7323,ACC-107323,Lagos,2026-08-11T07:06:45.397Z,AG-1007,1,36.4,0,14.75,0,0,20,0
7324,ACC-107324,Ibadan,2026-07-06T07:06:45.397Z,AG-1009,2,73.1,0,30.01,0,0,16,0
7325,ACC-107325,Ibadan,2026-08-24T07:06:45.397Z,AG-1027,4,73.3,0,13.78,1,0,19,0
7326,ACC-107326,Lagos,2026-08-09T07:06:45.397Z,AG-1025,0,16.1,1,19.96,1,0,14,0
7327,ACC-107327,Ibadan,2026-07-10T07:06:45.397Z,AG-1020,3,35.6,0,10.56,0,0,22,0
7328,ACC-107328,Kano,2026-08-21T07:06:45.397Z,AG-1017,1,40,0,21.31,1,0,10,0
7329,ACC-107329,Ibadan,2026-07-23T07:06:45.397Z,AG-1031,1,12.3,1,25.73,2,0,19,0
7330,ACC-107330,Lagos,2026-07-15T07:06:45.397Z,AG-1012,1,0,0,26.79,0,0,15,0
7331,ACC-107331,Ibadan,2026-08-01T07:06:45.397Z,AG-1031,0,115.3,1,6.14,2,10184,20,0
7332,ACC-107332,Lagos,2026-08-07T07:06:45.397Z,AG-1008,0,31.9,0,6.17,2,13305,20,0
7333,ACC-107333,Ibadan,2026-06-12T07:06:45.397Z,AG-1022,1,31,0,21.4,1,0,16,0
7334,ACC-107334,Ibadan,2026-07-08T07:06:45.397Z,AG-1024,0,21.8,0,16.72,1,0,13,0
7335,ACC-107335,Kano,2026-06-27T07:06:45.397Z,AG-1037,4,214.5,0,2.48,4,156305,2,1
7336,ACC-107336,Abuja,2026-07-11T07:06:45.397Z,AG-1038,0,7.5,0,22.1,0,0,12,0
7337,ACC-107337,Lagos,2026-06-30T07:06:45.397Z,AG-1038,2,11.3,0,9.48,1,0,18,0
7338,ACC-107338,Lagos,2026-06-19T07:06:45.397Z,AG-1000,2,5.8,0,18.13,0,0,20,0
7339,ACC-107339,Port Harcourt,2026-06-20T07:06:45.397Z,AG-1030,0,50.6,0,26.61,1,0,6,0
7340,ACC-107340,Port Harcourt,2026-06-21T07:06:45.397Z,AG-1006,0,17.6,0,12.85,0,0,8,0
7341,ACC-107341,Ibadan,2026-08-15T07:06:45.397Z,AG-1019,0,20.7,1,12.13,2,0,16,0
7342,ACC-107342,Ibadan,2026-07-27T07:06:45.397Z,AG-1012,2,15.4,0,6.66,0,12380,9,0
7343,ACC-107343,Ibadan,2026-08-11T07:06:45.397Z,AG-1017,1,1.8,1,16.66,0,10810,15,0
7344,ACC-107344,Abuja,2026-07-22T07:06:45.397Z,AG-1000,0,35.5,0,18.53,0,0,21,0
7345,ACC-107345,Lagos,2026-07-21T07:06:45.397Z,AG-1024,0,248.2,1,1.85,4,186577,2,1
7346,ACC-107346,Abuja,2026-07-10T07:06:45.397Z,AG-1011,0,6.6,0,11,1,14088,22,0
7347,ACC-107347,Abuja,2026-06-29T07:06:45.397Z,AG-1015,1,25.8,1,25.4,1,0,19,0
7348,ACC-107348,Kano,2026-06-27T07:06:45.397Z,AG-1022,1,0,1,17.28,1,0,6,0
7349,ACC-107349,Ibadan,2026-06-07T07:06:45.397Z,AG-1033,0,61.9,0,13.42,1,0,18,0
7350,ACC-107350,Abuja,2026-08-19T07:06:45.397Z,AG-1030,2,31.6,0,12,0,0,19,0
7351,ACC-107351,Kano,2026-07-24T07:06:45.397Z,AG-1024,0,15.9,0,3.2,0,0,22,0
7352,ACC-107352,Lagos,2026-08-26T07:06:45.397Z,AG-1009,2,0,1,27.01,0,14328,17,0
7353,ACC-107353,Ibadan,2026-07-09T07:06:45.397Z,AG-1015,3,38,1,4.32,0,0,13,0
7354,ACC-107354,Abuja,2026-08-23T07:06:45.397Z,AG-1024,2,61,1,34.11,0,16772,18,0
7355,ACC-107355,Abuja,2026-06-08T07:06:45.397Z,AG-1016,2,19,0,8.49,1,0,19,0
7356,ACC-107356,Lagos,2026-07-22T07:06:45.397Z,AG-1020,0,20.2,0,15.53,2,0,15,0
7357,ACC-107357,Abuja,2026-08-18T07:06:45.397Z,AG-1023,4,422.1,1,0.42,6,585768,0,1
7358,ACC-107358,Port Harcourt,2026-08-02T07:06:45.397Z,AG-1028,3,9.6,1,20.04,1,0,10,0
7359,ACC-107359,Ibadan,2026-08-08T07:06:45.397Z,AG-1037,6,33.2,1,16.99,1,0,13,0
7360,ACC-107360,Lagos,2026-08-06T07:06:45.397Z,AG-1005,2,56.9,0,0,1,3084,10,0
7361,ACC-107361,Kano,2026-07-24T07:06:45.397Z,AG-1015,2,18.3,0,14.37,0,0,6,0
7362,ACC-107362,Abuja,2026-07-18T07:06:45.397Z,AG-1035,0,50.9,0,2.18,0,8192,15,0
7363,ACC-107363,Lagos,2026-08-09T07:06:45.397Z,AG-1031,2,9.4,0,4.58,0,1678,10,0
